index,adress,price,url,x,y
5,"Poznañ, Grunwald,  U³añska",2 300,https://www.otodom.pl/oferta/os-ulanskie-zielona-okolica-city-park-centrum-ID3Evf2.html#8866369e16,16.895864,52.401681
6,"Poznañ, Staro³êka,  œw. Antoniego",2 200,https://www.otodom.pl/oferta/klimatyczne-mieszkanie-na-poddaszu-poznan-rataje-ID3ASw9.html#8866369e16,0,0
7,"Poznañ, Stare Miasto, stare miasto",1 200,https://www.otodom.pl/oferta/mieszkanie-115-m-poznan-ID3DRpa.html#8866369e16,16.910507,52.459396
8,"Poznañ, Wilda, Saperska",1 300,https://www.otodom.pl/oferta/komfortowe-2-pokojowe-saperska-poznan-ID3DRhi.html#8866369e16,16.916691,52.376964
9,"Poznañ, Stare Miasto,  Garbary",1 800,https://www.otodom.pl/oferta/mieszkanie-35-m-poznan-ID3DR08.html#8866369e16,16.935807,52.401014
10,"Poznañ, Stare Miasto,  Garbary",1 850,https://www.otodom.pl/oferta/mieszkanie-56-m-poznan-ID3DR0c.html#8866369e16,16.935807,52.401014
11,"Poznañ, Stare Miasto, Szyperska",1 690,https://www.otodom.pl/oferta/mieszkanie-49-m-poznan-ID3DR04.html#8866369e16,16.940453,52.412302
12,"Poznañ, ¯niwna",1 850,https://www.otodom.pl/oferta/nowoczesny-apartament-w-doskonalej-lokalizacji-ID3DQVk.html#8866369e16,16.940453,52.412302
13,"Poznañ, Stare Miasto, Towarowa 37",1 200,https://www.otodom.pl/oferta/mieszkanie-55-m-poznan-ID3DQry.html#8866369e16,16.915950,52.403835
14,"Poznañ, Turkusowa",1 600,https://www.otodom.pl/oferta/kawalerka-na-winiarach-ID3DQlS.html#8866369e16,16.915950,52.403835
15,"Poznañ, Je¿yce, Koœcielna",1 450,https://www.otodom.pl/oferta/mieszkanie-45-m-poznan-ID3DQ6Q.html#8866369e16,16.903287,52.413070
16,"Poznañ, Rataje, Os. Piastowskie",3 500,https://www.otodom.pl/oferta/os-piastowskie-ID3DQ4o.html#8866369e16,0,0
17,"Poznañ, Grunwald, Zb¹szyñska Bukowska Przybyszewskiego",1 300,https://www.otodom.pl/oferta/nowe-2pokojowe-mieszkanie-wysoki-standard-ochrona-ID3DPI8.html#8866369e16,0,0
18,"Poznañ, Wilda,  Rolna",1 200,https://www.otodom.pl/oferta/pachnace-nowoscia-2-pokoje-na-zamknietym-osiedlu-ID3DPvk.html#8866369e16,16.916534,52.382676
19,"Poznañ, Wilda,  Romualda Traugutta",1 250,https://www.otodom.pl/oferta/wynajme-bezczynszowa-kawalerke-w-kamienicy-ID3DPsv.html#8866369e16,0,0
20,"Poznañ, Naramowice,  Karpia",1 190,https://www.otodom.pl/oferta/nowoczesne-i-przestronne-z-miejscem-garazowym-ID3C112.html#8866369e16,16.949781,52.445020
21,"Poznañ, Warszawskie, Pu³tuska",1 190,https://www.otodom.pl/oferta/poznan-warszawskie-wynajme-ID3DP8c.html#8866369e16,16.991238,52.408209
22,"Poznañ, Nowe Miasto,  Warszawska",1 500,https://www.otodom.pl/oferta/urocze-mieszkanie-w-willi-miejskiej-blisko-malty-ID3DOMv.html#8866369e16,16.981406,52.409868
23,"Poznañ,  Antoniego Madaliñskiego",1 850,https://www.otodom.pl/oferta/przytulne-3-pokojowe-40m2-wilda-green-point-ID3DOD6.html#8866369e16,0,0
24,"Poznañ, Naramowice, B³a¿eja",1 350,https://www.otodom.pl/oferta/mieszkanie-45-m-poznan-ID3DOBC.html#8866369e16,16.940683,52.458776
25,"Poznañ, Stare Miasto, Podgórna",1 200,https://www.otodom.pl/oferta/mieszkanie-161-m-poznan-ID3DOyc.html#8866369e16,16.931966,52.405733
26,"Poznañ, Je¿yce",3 250,https://www.otodom.pl/oferta/na-wynajem-mieszkanie-2-pokoje-zajezdnia-poznan-ID3DOo4.html#8866369e16,16.931966,52.405733
27,"Poznañ, Antoninek-Zieliniec-Kobylepole, W³odzimierza Majakowskiego",2 200,https://www.otodom.pl/oferta/atrakcyjny-apartament-warzelnia-ID3DOn6.html#8866369e16,0,0
28,"Poznañ, Warszawskie, Pu³tuska",1 300,https://www.otodom.pl/oferta/mieszkanie-65-m-poznan-ID3DOnK.html#8866369e16,16.991238,52.408209
29,"Poznañ, Centrum,  Czartoria",1 700,https://www.otodom.pl/oferta/centrum-z-widokiem-na-warte-dwupoziomowe-ID3DNHC.html#8866369e16,16.942676,52.407919
30,"Poznañ, Pi¹tkowo,  Dalemiñska",2 499,https://www.otodom.pl/oferta/3-pokoje-parter-tuz-przy-zurawincu-ID3Bw9V.html#8866369e16,16.932202,52.450985
0,"Poznañ, Je¿yce,  Mylna 31 B",1 800,https://www.otodom.pl/oferta/centrum-jezyce-z-duzym-tarasem-miejsce-parkingowe-ID3c7EM.html#a71fe0fbeb,0,0
1,"Poznañ, Centrum, ul marratonska",1 850,https://www.otodom.pl/oferta/centrum-na-prestizowym-osiedlu-maraton-gardens-ID39O76.html#a71fe0fbeb,0,0
2,"Poznañ, £azarz,  Józefa Strusia",1 300,https://www.otodom.pl/oferta/stylowe-2-pokojowe-do-wynajecia-w-poznaniu-ID3AfZ9.html#a71fe0fbeb,0,0
3,"Poznañ, Podolany,  Strzeszyñska",1 200,https://www.otodom.pl/oferta/wynajme-mieszkanie-kawalerke-wysoki-standard-ID2Ygao.html#a71fe0fbeb,16.886569,52.452976
4,"Poznañ, Rataje,  Oœwiecenia",1 300,https://www.otodom.pl/oferta/rataje-oswiecenia-juz-dostepne-umeblowane-3-pokoje-ID3E9Lq.html#a71fe0fbeb,16.962806,52.389103
5,"Poznañ, Grunwald,  Œwit",2 300,https://www.otodom.pl/oferta/wynajme-3-pokoje-poznan-grunwald-polecam-ID3AiPB.html#a71fe0fbeb,16.879403,52.409170
6,Poznañ,2 200,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-balkon-czyste-wyposazone-ID3DmWG.html#a71fe0fbeb,16.879403,52.409170
7,"Poznañ, Stary Rynek, D³uga 10",1 200,https://www.otodom.pl/oferta/centrum-poznan-wielkopolskie-kawalerka-wynajme-ID2tLMY.html#a71fe0fbeb,0,0
8,"Poznañ, Pó³wiejska",1 300,https://www.otodom.pl/oferta/luksusowy-apartament-w-centrum-polwiejska-2-pok-ID3DN5K.html#a71fe0fbeb,0,0
9,"Poznañ, W³adys³awa Syrokomli",1 800,https://www.otodom.pl/oferta/nowe-duze-mieszkanie-na-piatkowe-ID3DN5C.html#a71fe0fbeb,16.909573,52.447884
10,"Poznañ, So³acz, Micha³a Drzyma³y",1 850,https://www.otodom.pl/oferta/apartament-2-pok-solacz-drzymaly-ID3DN5m.html#a71fe0fbeb,0,0
11,"Poznañ, Winogrady,  PrzyjaŸni",1 690,https://www.otodom.pl/oferta/apartament-2-pok-winogrady-os-przyjazni-ID3DN5q.html#a71fe0fbeb,16.930590,52.432537
12,"Poznañ, Winogrady, Za Cytadel¹",1 850,https://www.otodom.pl/oferta/apartament-2-pok-za-cytadela-wysoki-standard-ID3DN5u.html#a71fe0fbeb,16.942577,52.424319
13,"Poznañ, Bó¿nicza",1 200,https://www.otodom.pl/oferta/apartament-w-centrum-3-pokoje-m-postojowe-ID3DN04.html#a71fe0fbeb,16.942577,52.424319
14,"Poznañ, Centrum, 27 Grudnia",1 600,https://www.otodom.pl/oferta/apartament-1-pok-centrum-ul-27-grudnia-ID3DN00.html#a71fe0fbeb,16.924249,52.408145
15,"Poznañ, Wilda, Robocza",1 450,https://www.otodom.pl/oferta/2-pokoje-wilda-ul-robocza-balkon-garaz-ID3DMYQ.html#a71fe0fbeb,16.914571,52.392661
16,"Poznañ, £azarz",3 500,https://www.otodom.pl/oferta/mieszkanie-40-m-poznan-ID3DMGc.html#a71fe0fbeb,16.914571,52.392661
17,"Poznañ, Grunwald, Marceliñska ATANER",1 300,https://www.otodom.pl/oferta/grunwald-os-marcelin-ataner-ID3DM8c.html#a71fe0fbeb,0,0
18,"Poznañ, Nowe Miasto,  Milczañska",1 200,https://www.otodom.pl/oferta/mieszkanie-miejsce-w-hali-g-ul-milczanska-poznan-ID3DKpy.html#a71fe0fbeb,16.964752,52.393060
19,"Poznañ, Rataje, Katowicka",1 250,https://www.otodom.pl/oferta/mieszkanie-56-m-poznan-ID3DK9C.html#a71fe0fbeb,16.966465,52.395877
20,"Poznañ, Rataje, Milczañska",1 190,https://www.otodom.pl/oferta/mieszkanie-36-m-poznan-ID3DK9u.html#a71fe0fbeb,16.964752,52.393060
21,"Poznañ, Je¿yce, Staszica",1 190,https://www.otodom.pl/oferta/mieszkanie-70-m-poznan-ID3DJPm.html#a71fe0fbeb,16.899073,52.412704
22,"Poznañ, Winiary, Pi¹tkowska",1 500,https://www.otodom.pl/oferta/mieszkanie-38-m-poznan-ID3DJnK.html#a71fe0fbeb,16.914851,52.431771
23,"Poznañ, Rataje,  Powstañ Narodowych",1 850,https://www.otodom.pl/oferta/kawalerka-poznan-rataje-os-powstan-narodowych-ID3DJgo.html#a71fe0fbeb,16.956645,52.389349
24,"Poznañ, Je¿yce,  Maksymiliana Jackowskiego",1 350,https://www.otodom.pl/oferta/przestronna-kawalerka-w-stylowej-kamienicy-ID3DJgA.html#a71fe0fbeb,0,0
25,"Poznañ, Wilda, Pami¹tkowa",1 200,https://www.otodom.pl/oferta/2-pok-1600-zl-z-balkonem-obok-green-point-ID3DIUI.html#a71fe0fbeb,16.914981,52.386929
26,"Poznañ, Pi¹tkowo, Boles³awa Chrobrego",3 250,https://www.otodom.pl/oferta/mieszkanie-54-m-poznan-ID3DIGU.html#a71fe0fbeb,16.907576,52.458652
27,"Poznañ, Centrum,  Maratoñska",2 200,https://www.otodom.pl/oferta/maraton-gardens-piekny-nowy-apartament-z-ochrona-ID3DIG8.html#a71fe0fbeb,16.931473,52.397862
28,"Poznañ, Rataje, Osiedle Czecha",1 300,https://www.otodom.pl/oferta/okazja-os-czecha-komfortowe-2-pokojowe-od-1-06-ID3DIjC.html#a71fe0fbeb,0,0
29,"Poznañ, Centrum, Bó¿nicza",1 700,https://www.otodom.pl/oferta/boznicza-komfortowa-kawalerka-35-m2-od-1-lipca-ID3DIju.html#a71fe0fbeb,16.935583,52.412687
30,"Poznañ, G³ówna",2 499,https://www.otodom.pl/oferta/mieszkanie-38-m-poznan-ID3DIis.html#a71fe0fbeb,16.935583,52.412687
0,"Poznañ, Garbary 95",1 800,https://www.otodom.pl/oferta/sloneczne-w-centrum-miasta-3-pokoje-garbary-95-ID3BVCY.html#3d374936f9,19.375108,51.954771
1,"Poznañ, Stare Miasto",1 850,https://www.otodom.pl/oferta/do-wynajecia-nowe-mieszkanie-w-poznaniu-ID3e6tO.html#3d374936f9,17.406394,52.089386
2,"Poznañ,  Milczañska",1 300,https://www.otodom.pl/oferta/mieszkanie-na-wynajem-milczanska-ID3EWXe.html#3d374936f9,16.964752,52.393060
3,"Poznañ, Pi¹tkowo,  Stefana Batorego",1 200,https://www.otodom.pl/oferta/kawalerka-32m-os-batorego-bezposrednio-ID3EV7C.html#3d374936f9,16.926342,52.456025
4,"Poznañ, Pi¹tkowo,  Boles³awa Chrobrego 31",1 300,https://www.otodom.pl/oferta/wynajme-mieszkanie-2-pokoje-os-chrobrego-poznan-ID3vtWp.html#3d374936f9,16.918612,52.447906
5,"Poznañ, Wilda, masterm 2016",2 300,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-40-m-kw-ID3El5O.html#3d374936f9,0,0
6,"Poznañ, Strzeszyn,  Literacka",2 200,https://www.otodom.pl/oferta/sloneczne-mieszkanie-na-strzeszynie-greckim-ID3AgvH.html#3d374936f9,16.869061,52.450825
7,"Poznañ, Warszawska",1 200,https://www.otodom.pl/oferta/wyjatkowa-oferta-dla-studentow-absolwentow-ID3DHZV.html#3d374936f9,16.869061,52.450825
8,"Poznañ, Stare Miasto, Kazimierza Wielkiego",1 300,https://www.otodom.pl/oferta/mieszkanie-85-m-poznan-ID3DHFm.html#3d374936f9,16.937498,52.401601
9,"Poznañ, Je¿yce, Galla Anonima",1 800,https://www.otodom.pl/oferta/umeblowane-2-pokoje-na-jezycach-ID3DHDe.html#3d374936f9,16.896793,52.413224
10,"Poznañ, Stare Miasto, Grobla",1 850,https://www.otodom.pl/oferta/apartament-z-tarasem-na-starym-miescie-ID3DHDa.html#3d374936f9,16.942137,52.404249
11,"Poznañ, Grunwald, Brzask",1 690,https://www.otodom.pl/oferta/komfortowy-apartament-na-grunwaldzie-ID3DHCU.html#3d374936f9,16.878534,52.407471
12,"Poznañ, Pi¹tkowo,  Batorego",1 850,https://www.otodom.pl/oferta/mieszkanie-56-m-poznan-ID3DHCM.html#3d374936f9,16.926342,52.456025
13,"Poznañ, Grunwald, Sieradzka",1 200,https://www.otodom.pl/oferta/przytulne-2-pokoje-na-grunwaldzie-ID3DHCQ.html#3d374936f9,16.851939,52.384796
14,"Poznañ,  Kazimierza Wielkiego",1 600,https://www.otodom.pl/oferta/komfortowe-w-centrum-z-miejscem-w-hali-garazowej-ID3DHru.html#3d374936f9,16.937498,52.401601
15,"Poznañ, Chwaliszewo, Grobla",1 450,https://www.otodom.pl/oferta/kawalerka-do-adaptacji-centrum-grobla-ID3DHp2.html#3d374936f9,16.942137,52.404249
16,"Poznañ, Chwaliszewo, Grobla",3 500,https://www.otodom.pl/oferta/mieszkanie-dwupokojowe-do-remontu-centrum-grobla-ID3DHoM.html#3d374936f9,16.942137,52.404249
17,"Poznañ, Grunwald",1 300,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3DHhK.html#3d374936f9,16.942137,52.404249
18,"Poznañ, Grunwald",1 200,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3DHhm.html#3d374936f9,16.942137,52.404249
19,"Poznañ, Grunwald",1 250,https://www.otodom.pl/oferta/mieszkanie-48-m-poznan-ID3DHhq.html#3d374936f9,16.942137,52.404249
20,"Poznañ, Grunwald",1 190,https://www.otodom.pl/oferta/mieszkanie-46-64-m-poznan-ID3DHhy.html#3d374936f9,16.942137,52.404249
21,"Poznañ, Grunwald",1 190,https://www.otodom.pl/oferta/mieszkanie-54-22-m-poznan-ID3DHhi.html#3d374936f9,16.942137,52.404249
22,"Poznañ, Winogrady, Bonin, Okazja!",1 500,https://www.otodom.pl/oferta/3-pokoje-bonin-winogrady-ID3DH08.html#3d374936f9,0,0
23,"Poznañ, So³acz, Soko³a",1 850,https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-2-pokojowe-na-wynajem-ID3yStJ.html#3d374936f9,16.912851,52.429627
24,"Poznañ, Wilda, Przemys³owa",1 350,https://www.otodom.pl/oferta/komfortowe-mieszkanie-z-hala-garazowa-na-wildzie-ID3BArG.html#3d374936f9,16.918859,52.398172
25,"Poznañ, Stare Miasto,  Wzgórze œw. Wojciecha",1 200,https://www.otodom.pl/oferta/stare-miasto-cisza-i-zielen-ID3CBxy.html#3d374936f9,0,0
26,"Poznañ, Pi¹tkowo,  Stefana Batorego",3 250,https://www.otodom.pl/oferta/wynajme-mieszkanie-48-5-m2-os-stefana-batorego-ID3DGMY.html#3d374936f9,16.926342,52.456025
27,Poznañ,2 200,https://www.otodom.pl/oferta/wynajme-3-pokojowe-ul-naramowicka-ID3DGeU.html#3d374936f9,16.926342,52.456025
28,"Poznañ, Grunwald, Smardzewska",1 300,https://www.otodom.pl/oferta/mieszkanie-20-m-poznan-ID3DFOc.html#3d374936f9,16.861104,52.389697
29,"Poznañ, Stary Rynek,  Kwiatowa",1 700,https://www.otodom.pl/oferta/klimatyczny-apartament-w-centrum-poznania-ID3DFFG.html#3d374936f9,0,0
30,"Poznañ, £azarz, Che³moñskiego",2 499,https://www.otodom.pl/oferta/mieszkanie-30-m-poznan-ID3DF2s.html#3d374936f9,16.898848,52.400851
